진료년도,시도,시군구,성별,연령군,환자수
2023,경기,수원장안구,남,80~89세,0
2023,경기,수원장안구,남,90~99세,0
2023,경기,수원장안구,남,100세 이상,0
2023,경기,수원장안구,여,0~9세,0
2023,경기,수원장안구,여,10~19세,0
2023,경기,수원장안구,여,20~29세,0
2023,경기,수원장안구,여,30~39세,14
2023,경기,수원장안구,여,40~49세,12
2023,경기,수원장안구,여,50~59세,18
2023,경기,수원장안구,여,60~69세,0
2023,경기,수원장안구,여,70~79세,0
2023,경기,수원장안구,여,80~89세,0
2023,경기,수원장안구,여,90~99세,0
2023,경기,수원장안구,여,100세 이상,0
2023,경기,수원팔달구,남,0~9세,0
2023,경기,수원팔달구,남,10~19세,0
2023,경기,수원팔달구,남,20~29세,0
2023,경기,수원팔달구,남,30~39세,10
2023,경기,수원팔달구,남,40~49세,0
2023,경기,수원팔달구,남,50~59세,0
2023,경기,수원팔달구,남,60~69세,0
2023,경기,수원팔달구,남,70~79세,0
2023,경기,수원팔달구,남,80~89세,0
2023,경기,수원팔달구,남,90~99세,0
2023,경기,수원팔달구,남,100세 이상,0
2023,경기,수원팔달구,여,0~9세,0
2023,경기,수원팔달구,여,10~19세,0
2023,경기,수원팔달구,여,20~29세,0
2023,경기,수원팔달구,여,30~39세,20
2023,경기,수원팔달구,여,40~49세,32
2023,경기,수원팔달구,여,50~59세,29
2023,경기,수원팔달구,여,60~69세,0
2023,경기,수원팔달구,여,70~79세,0
2023,경기,수원팔달구,여,80~89세,0
2023,경기,수원팔달구,여,90~99세,0
2023,경기,수원팔달구,여,100세 이상,0
2023,경기,수원영통구,남,0~9세,14
2023,경기,수원영통구,남,10~19세,0
2023,경기,수원영통구,남,20~29세,16
2023,경기,수원영통구,남,30~39세,19
2023,경기,수원영통구,남,40~49세,0
2023,경기,수원영통구,남,50~59세,0
2023,경기,수원영통구,남,60~69세,0
2023,경기,수원영통구,남,70~79세,0
2023,경기,수원영통구,남,80~89세,0
2023,경기,수원영통구,남,90~99세,0
2023,경기,수원영통구,남,100세 이상,0
2023,경기,수원영통구,여,0~9세,0
2023,경기,수원영통구,여,10~19세,0
2023,경기,수원영통구,여,20~29세,18
2023,경기,수원영통구,여,30~39세,34
2023,경기,수원영통구,여,40~49세,35
2023,경기,수원영통구,여,50~59세,27
2023,경기,수원영통구,여,60~69세,13
2023,경기,수원영통구,여,70~79세,0
2023,경기,수원영통구,여,80~89세,0
2023,경기,수원영통구,여,90~99세,0
2023,경기,수원영통구,여,100세 이상,0
2023,경기,안양만안구,남,0~9세,0
2023,경기,안양만안구,남,10~19세,0
2023,경기,안양만안구,남,20~29세,0
2023,경기,안양만안구,남,30~39세,0
2023,경기,안양만안구,남,40~49세,0
2023,경기,안양만안구,남,50~59세,0
2023,경기,안양만안구,남,60~69세,0
2023,경기,안양만안구,남,70~79세,0
2023,경기,안양만안구,남,80~89세,0
2023,경기,안양만안구,남,90~99세,0
2023,경기,안양만안구,남,100세 이상,0
2023,경기,안양만안구,여,0~9세,0
2023,경기,안양만안구,여,10~19세,0
2023,경기,안양만안구,여,20~29세,0
2023,경기,안양만안구,여,30~39세,0
2023,경기,안양만안구,여,40~49세,0
2023,경기,안양만안구,여,50~59세,0
2023,경기,안양만안구,여,60~69세,0
2023,경기,안양만안구,여,70~79세,0
2023,경기,안양만안구,여,80~89세,0
2023,경기,안양만안구,여,90~99세,0
2023,경기,안양만안구,여,100세 이상,0
2023,경기,안양동안구,남,0~9세,11
2023,경기,안양동안구,남,10~19세,24
2023,경기,안양동안구,남,20~29세,11
2023,경기,안양동안구,남,30~39세,12
2023,경기,안양동안구,남,40~49세,10
2023,경기,안양동안구,남,50~59세,0
2023,경기,안양동안구,남,60~69세,0
2023,경기,안양동안구,남,70~79세,0
2023,경기,안양동안구,남,80~89세,0
2023,경기,안양동안구,남,90~99세,0
2023,경기,안양동안구,남,100세 이상,0
2023,경기,안양동안구,여,0~9세,0
2023,경기,안양동안구,여,10~19세,17
2023,경기,안양동안구,여,20~29세,12
2023,경기,안양동안구,여,30~39세,17
2023,경기,안양동안구,여,40~49세,25
2023,경기,안양동안구,여,50~59세,13
2023,경기,안양동안구,여,60~69세,11
2023,경기,안양동안구,여,70~79세,0
2023,경기,안양동안구,여,80~89세,0
2023,경기,안양동안구,여,90~99세,0
2023,경기,안양동안구,여,100세 이상,0
2023,경기,의정부시,남,0~9세,0
2023,경기,의정부시,남,10~19세,22
2023,경기,의정부시,남,20~29세,0
2023,경기,의정부시,남,30~39세,0
2023,경기,의정부시,남,40~49세,0
2023,경기,의정부시,남,50~59세,0
2023,경기,의정부시,남,60~69세,0
2023,경기,의정부시,남,70~79세,0
2023,경기,의정부시,남,80~89세,0
2023,경기,의정부시,남,90~99세,0
2023,경기,의정부시,남,100세 이상,0
2023,경기,의정부시,여,0~9세,0
2023,경기,의정부시,여,10~19세,14
2023,경기,의정부시,여,20~29세,17
2023,경기,의정부시,여,30~39세,16
2023,경기,의정부시,여,40~49세,17
2023,경기,의정부시,여,50~59세,0
2023,경기,의정부시,여,60~69세,0
2023,경기,의정부시,여,70~79세,0
2023,경기,의정부시,여,80~89세,0
2023,경기,의정부시,여,90~99세,0
2023,경기,의정부시,여,100세 이상,0
2023,경기,과천시,남,0~9세,0
2023,경기,과천시,남,10~19세,0
2023,경기,과천시,남,20~29세,0
2023,경기,과천시,남,30~39세,0
2023,경기,과천시,남,40~49세,0
2023,경기,과천시,남,50~59세,0
2023,경기,과천시,남,60~69세,0
2023,경기,과천시,남,70~79세,0
2023,경기,과천시,남,80~89세,0
2023,경기,과천시,남,90~99세,0
2023,경기,과천시,남,100세 이상,0
2023,경기,과천시,여,0~9세,0
2023,경기,과천시,여,10~19세,0
2023,경기,과천시,여,20~29세,0
2023,경기,과천시,여,30~39세,0
2023,경기,과천시,여,40~49세,0
2023,경기,과천시,여,50~59세,0
2023,경기,과천시,여,60~69세,0
2023,경기,과천시,여,70~79세,0
2023,경기,과천시,여,80~89세,0
2023,경기,과천시,여,90~99세,0
2023,경기,과천시,여,100세 이상,0
2023,경기,구리시,남,0~9세,0
2023,경기,구리시,남,10~19세,0
2023,경기,구리시,남,20~29세,0
2023,경기,구리시,남,30~39세,0
2023,경기,구리시,남,40~49세,11
2023,경기,구리시,남,50~59세,0
2023,경기,구리시,남,60~69세,0
2023,경기,구리시,남,70~79세,0
2023,경기,구리시,남,80~89세,0
2023,경기,구리시,남,90~99세,0
2023,경기,구리시,남,100세 이상,0
2023,경기,구리시,여,0~9세,0
2023,경기,구리시,여,10~19세,0
2023,경기,구리시,여,20~29세,0
2023,경기,구리시,여,30~39세,0
2023,경기,구리시,여,40~49세,20
2023,경기,구리시,여,50~59세,18
2023,경기,구리시,여,60~69세,0
2023,경기,구리시,여,70~79세,0
2023,경기,구리시,여,80~89세,0
2023,경기,구리시,여,90~99세,0
2023,경기,구리시,여,100세 이상,0
2023,경기,안산단원구,남,0~9세,0
2023,경기,안산단원구,남,10~19세,0
2023,경기,안산단원구,남,20~29세,0
2023,경기,안산단원구,남,30~39세,0
2023,경기,안산단원구,남,40~49세,0
2023,경기,안산단원구,남,50~59세,0
2023,경기,안산단원구,남,60~69세,0
2023,경기,안산단원구,남,70~79세,0
2023,경기,안산단원구,남,80~89세,0
2023,경기,안산단원구,남,90~99세,0
2023,경기,안산단원구,남,100세 이상,0
2023,경기,안산단원구,여,0~9세,0
2023,경기,안산단원구,여,10~19세,0
2023,경기,안산단원구,여,20~29세,10
2023,경기,안산단원구,여,30~39세,15
2023,경기,안산단원구,여,40~49세,26
2023,경기,안산단원구,여,50~59세,20
2023,경기,안산단원구,여,60~69세,0
2023,경기,안산단원구,여,70~79세,0
2023,경기,안산단원구,여,80~89세,0
2023,경기,안산단원구,여,90~99세,0
2023,경기,안산단원구,여,100세 이상,0
2023,경기,안산상록구,남,0~9세,0
2023,경기,안산상록구,남,10~19세,0
2023,경기,안산상록구,남,20~29세,0
2023,경기,안산상록구,남,30~39세,17
2023,경기,안산상록구,남,40~49세,0
2023,경기,안산상록구,남,50~59세,0
2023,경기,안산상록구,남,60~69세,0
2023,경기,안산상록구,남,70~79세,0
2023,경기,안산상록구,남,80~89세,0
2023,경기,안산상록구,남,90~99세,0
2023,경기,안산상록구,남,100세 이상,0
2023,경기,안산상록구,여,0~9세,0
2023,경기,안산상록구,여,10~19세,0
2023,경기,안산상록구,여,20~29세,14
2023,경기,안산상록구,여,30~39세,27
2023,경기,안산상록구,여,40~49세,19
2023,경기,안산상록구,여,50~59세,16
2023,경기,안산상록구,여,60~69세,0
2023,경기,안산상록구,여,70~79세,0
2023,경기,안산상록구,여,80~89세,0
2023,경기,안산상록구,여,90~99세,0
2023,경기,안산상록구,여,100세 이상,0
2023,경기,평택시,남,0~9세,12
2023,경기,평택시,남,10~19세,19
2023,경기,평택시,남,20~29세,0
2023,경기,평택시,남,30~39세,12
2023,경기,평택시,남,40~49세,0
2023,경기,평택시,남,50~59세,0
2023,경기,평택시,남,60~69세,0
2023,경기,평택시,남,70~79세,0
2023,경기,평택시,남,80~89세,0
2023,경기,평택시,남,90~99세,0
2023,경기,평택시,남,100세 이상,0
2023,경기,평택시,여,0~9세,0
2023,경기,평택시,여,10~19세,0
2023,경기,평택시,여,20~29세,0
2023,경기,평택시,여,30~39세,20
2023,경기,평택시,여,40~49세,27
2023,경기,평택시,여,50~59세,29
2023,경기,평택시,여,60~69세,13
2023,경기,평택시,여,70~79세,0
2023,경기,평택시,여,80~89세,0
2023,경기,평택시,여,90~99세,0
2023,경기,평택시,여,100세 이상,0
2023,경기,하남시,남,0~9세,0
2023,경기,하남시,남,10~19세,0
2023,경기,하남시,남,20~29세,0
2023,경기,하남시,남,30~39세,0
2023,경기,하남시,남,40~49세,0
2023,경기,하남시,남,50~59세,0
2023,경기,하남시,남,60~69세,0
2023,경기,하남시,남,70~79세,0
2023,경기,하남시,남,80~89세,0
2023,경기,하남시,남,90~99세,0
2023,경기,하남시,남,100세 이상,0
2023,경기,하남시,여,0~9세,0
2023,경기,하남시,여,10~19세,0
2023,경기,하남시,여,20~29세,0
2023,경기,하남시,여,30~39세,15
2023,경기,하남시,여,40~49세,25
2023,경기,하남시,여,50~59세,11
2023,경기,하남시,여,60~69세,0
2023,경기,하남시,여,70~79세,0
2023,경기,하남시,여,80~89세,0
2023,경기,하남시,여,90~99세,0
2023,경기,하남시,여,100세 이상,0
2023,경기,군포시,남,0~9세,0
2023,경기,군포시,남,10~19세,0
2023,경기,군포시,남,20~29세,0
2023,경기,군포시,남,30~39세,0
2023,경기,군포시,남,40~49세,0
2023,경기,군포시,남,50~59세,0
2023,경기,군포시,남,60~69세,0
2023,경기,군포시,남,70~79세,0
2023,경기,군포시,남,80~89세,0
2023,경기,군포시,남,90~99세,0
2023,경기,군포시,남,100세 이상,0
2023,경기,군포시,여,0~9세,0
2023,경기,군포시,여,10~19세,0
2023,경기,군포시,여,20~29세,0
2023,경기,군포시,여,30~39세,0
2023,경기,군포시,여,40~49세,0
2023,경기,군포시,여,50~59세,0
2023,경기,군포시,여,60~69세,0
2023,경기,군포시,여,70~79세,0
2023,경기,군포시,여,80~89세,0
2023,경기,군포시,여,90~99세,0
2023,경기,군포시,여,100세 이상,0
2023,경기,남양주시,남,0~9세,0
2023,경기,남양주시,남,10~19세,0
2023,경기,남양주시,남,20~29세,0
2023,경기,남양주시,남,30~39세,0
2023,경기,남양주시,남,40~49세,0
2023,경기,남양주시,남,50~59세,10
2023,경기,남양주시,남,60~69세,0
2023,경기,남양주시,남,70~79세,0
2023,경기,남양주시,남,80~89세,0
2023,경기,남양주시,남,90~99세,0
2023,경기,남양주시,남,100세 이상,0
2023,경기,남양주시,여,0~9세,0
2023,경기,남양주시,여,10~19세,0
2023,경기,남양주시,여,20~29세,12
2023,경기,남양주시,여,30~39세,22
2023,경기,남양주시,여,40~49세,42
2023,경기,남양주시,여,50~59세,14
2023,경기,남양주시,여,60~69세,16
2023,경기,남양주시,여,70~79세,0
2023,경기,남양주시,여,80~89세,0
2023,경기,남양주시,여,90~99세,0
2023,경기,남양주시,여,100세 이상,0
2023,경기,의왕시,남,0~9세,0
2023,경기,의왕시,남,10~19세,0
2023,경기,의왕시,남,20~29세,0
2023,경기,의왕시,남,30~39세,0
2023,경기,의왕시,남,40~49세,0
2023,경기,의왕시,남,50~59세,0
2023,경기,의왕시,남,60~69세,0
2023,경기,의왕시,남,70~79세,0
2023,경기,의왕시,남,80~89세,0
2023,경기,의왕시,남,90~99세,0
2023,경기,의왕시,남,100세 이상,0
2023,경기,의왕시,여,0~9세,0
2023,경기,의왕시,여,10~19세,0
2023,경기,의왕시,여,20~29세,0
2023,경기,의왕시,여,30~39세,0
2023,경기,의왕시,여,40~49세,0
2023,경기,의왕시,여,50~59세,0
2023,경기,의왕시,여,60~69세,0
2023,경기,의왕시,여,70~79세,0
2023,경기,의왕시,여,80~89세,0
2023,경기,의왕시,여,90~99세,0
2023,경기,의왕시,여,100세 이상,0
2023,경기,시흥시,남,0~9세,0
2023,경기,시흥시,남,10~19세,17
2023,경기,시흥시,남,20~29세,0
2023,경기,시흥시,남,30~39세,0
2023,경기,시흥시,남,40~49세,0
2023,경기,시흥시,남,50~59세,0
2023,경기,시흥시,남,60~69세,0
2023,경기,시흥시,남,70~79세,0
2023,경기,시흥시,남,80~89세,0
2023,경기,시흥시,남,90~99세,0
2023,경기,시흥시,남,100세 이상,0
2023,경기,시흥시,여,0~9세,0
2023,경기,시흥시,여,10~19세,0
2023,경기,시흥시,여,20~29세,15
2023,경기,시흥시,여,30~39세,21
2023,경기,시흥시,여,40~49세,35
2023,경기,시흥시,여,50~59세,25
2023,경기,시흥시,여,60~69세,0
2023,경기,시흥시,여,70~79세,0
2023,경기,시흥시,여,80~89세,0
2023,경기,시흥시,여,90~99세,0
2023,경기,시흥시,여,100세 이상,0
2023,경기,오산시,남,0~9세,0
2023,경기,오산시,남,10~19세,0
2023,경기,오산시,남,20~29세,0
2023,경기,오산시,남,30~39세,0
2023,경기,오산시,남,40~49세,0
2023,경기,오산시,남,50~59세,0
2023,경기,오산시,남,60~69세,0
2023,경기,오산시,남,70~79세,0
2023,경기,오산시,남,80~89세,0
2023,경기,오산시,남,90~99세,0
2023,경기,오산시,남,100세 이상,0
2023,경기,오산시,여,0~9세,0
2023,경기,오산시,여,10~19세,0
2023,경기,오산시,여,20~29세,0
2023,경기,오산시,여,30~39세,0
2023,경기,오산시,여,40~49세,0
2023,경기,오산시,여,50~59세,0
2023,경기,오산시,여,60~69세,0
2023,경기,오산시,여,70~79세,0
2023,경기,오산시,여,80~89세,0
2023,경기,오산시,여,90~99세,0
2023,경기,오산시,여,100세 이상,0
2023,경기,고양덕양구,남,0~9세,0
2023,경기,고양덕양구,남,10~19세,0
2023,경기,고양덕양구,남,20~29세,0
2023,경기,고양덕양구,남,30~39세,15
2023,경기,고양덕양구,남,40~49세,0
2023,경기,고양덕양구,남,50~59세,0
2023,경기,고양덕양구,남,60~69세,0
2023,경기,고양덕양구,남,70~79세,0
2023,경기,고양덕양구,남,80~89세,0
2023,경기,고양덕양구,남,90~99세,0
2023,경기,고양덕양구,남,100세 이상,0
2023,경기,고양덕양구,여,0~9세,0
2023,경기,고양덕양구,여,10~19세,0
2023,경기,고양덕양구,여,20~29세,0
2023,경기,고양덕양구,여,30~39세,18
2023,경기,고양덕양구,여,40~49세,33
2023,경기,고양덕양구,여,50~59세,14
2023,경기,고양덕양구,여,60~69세,0
2023,경기,고양덕양구,여,70~79세,0
2023,경기,고양덕양구,여,80~89세,0
2023,경기,고양덕양구,여,90~99세,0
2023,경기,고양덕양구,여,100세 이상,0
2023,경기,고양일산서구,남,0~9세,0
